url,malicious,url_res,hostname_res,path_res,first_dir_res,top_level_res,dash_res,at_res,q_res,percent_res,dot_res,equal_res,colon_res,www_res,numbers_res,letters_res,dir_res,single_letter_res,query_res,ratio_upper_lower_res,ip_res,shortened_res,http_res
https://www.scribd.com/doc/30421243/messages-2001-09-11-09-30-2001-09-11-09-34,1,78,10,22,4,3,10,0,0,0,2,0,0,1,32,28,3,0,0,0.0,0,0,1
http://geocrestenergy.com/wp-incon/indxcharslco.php,0,51,0,0,0,0,1,0,0,0,2,0,0,0,0,43,2,0,0,0.0,0,0,0
https://www.answers.com/topic/sony-pictures-home-entertainment,1,62,11,11,6,3,3,0,0,0,2,0,0,1,0,52,2,0,0,0.0,0,0,1
https://www.metal-archives.com/albums/All_Shall_Perish/Hate.Malice.Revenge/29468,1,80,18,29,7,3,1,0,0,0,4,0,0,1,5,61,4,0,0,0.10909090909090909,0,0,1
https://www.the-leader.com/newsnow/x167854753/Bath-School-District-to-offer-Getting-Paid-to-Talk-workshop,1,105,14,24,8,3,10,0,0,0,2,0,0,1,9,78,3,0,0,0.08333333333333333,0,0,1
https://www.sesameplace.com/sesame2/,1,36,15,9,8,3,0,0,0,0,2,0,0,1,1,28,2,0,0,0.0,0,0,1
https://www.babyeinsteinsale.com/,1,33,20,1,0,3,0,0,0,0,2,0,0,1,0,27,1,0,0,0.0,0,0,1
http://ajewishgift.com/HSBC_BANK_DATA/payment-document.html,0,59,0,0,0,0,1,0,0,0,2,0,0,0,0,49,2,0,0,0.32432432432432434,0,1,0
https://www.topgundui.com/,1,26,13,1,0,3,0,0,0,0,2,0,0,1,0,20,1,0,0,0.0,0,0,1
https://www.flickr.com/photos/lewolf011/6076393292/,1,51,10,29,7,3,0,0,0,0,2,0,0,1,13,29,4,0,0,0.0,0,0,1
http://mxp2206.com,0,18,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0.0,0,0,0
https://www.philippineactor.multiply.com/,1,41,28,1,0,3,0,0,0,0,3,0,0,1,0,34,1,0,0,0.0,0,0,1
https://www.cbssports.com/nfl/teams/history/PIT/pittsburgh-steelers,1,67,13,33,4,3,1,0,0,0,2,0,0,1,0,56,5,0,0,0.05660377358490566,0,0,1
http://lordalexleon.com/vbsmt6d,0,31,0,0,0,0,0,0,0,0,1,0,0,0,1,25,1,0,0,0.0,0,0,0
http://allstates-flag.com/backup/.on/wells/identity.php...,0,58,0,0,0,0,1,0,0,0,6,0,0,0,0,44,4,0,0,0.0,0,0,0
https://www.pipl.com/directory/name/Galusha/Alfred,1,50,8,30,10,3,0,0,0,0,2,0,0,1,0,41,4,0,0,0.05128205128205128,0,0,1
https://www.experiencefestival.com/a/1954_-_Events/id/1279832,1,61,22,8,2,3,1,0,0,0,2,0,0,1,11,38,4,1,0,0.02702702702702703,0,0,1
https://www.en.wikipedia.org/wiki/Category:Canadian_environmentalists,1,69,16,14,5,3,0,0,0,0,3,0,0,1,0,59,2,0,0,0.03508771929824561,0,0,1
https://www.guitaretab.com/l/les-respectables/,1,46,14,6,2,3,1,0,0,0,2,0,0,1,0,37,3,1,0,0.0,0,0,1
https://www.fortunecity.com/tattooine/spock/67/ussoccer.html,1,60,15,28,10,3,0,0,0,0,3,0,0,1,2,48,4,0,0,0.0,0,0,1
https://www.bbcanada.com/reposmannabnb,1,38,12,14,14,3,0,0,0,0,2,0,0,1,0,32,1,0,0,0.0,0,0,1
https://www.vancouversun.com/Photos+Funeral+Nicolo+Rizzuto+Montreal+Little+Italy/3832919/story.html,1,99,16,66,7,3,0,0,0,0,3,0,0,1,7,77,3,0,0,0.1,0,0,1
https://www.onlinedrummer.com/drumtv.php?name=BobbyJarzombek,1,60,17,7,7,3,0,0,1,0,3,1,0,1,0,51,1,0,1,0.04081632653061224,0,0,1
https://www.sampaguita.com/jokes/,1,33,14,7,6,3,0,0,0,0,2,0,0,1,0,26,2,0,0,0.0,0,0,1
https://www.boardmanbikes.com/boardman/index.html,1,49,17,15,9,3,0,0,0,0,3,0,0,1,0,41,2,0,0,0.0,0,0,1
https://www.wn.com/Max_Baer_Jr,1,30,6,12,12,3,0,0,0,0,2,0,0,1,0,22,1,0,0,0.15789473684210525,0,0,1
https://www.wsulibs.wsu.edu/masc/finders/sc003_3.htm,1,52,15,21,5,3,0,0,0,0,4,0,0,1,4,37,3,0,0,0.0,0,0,1
https://www.fearlesstiger.com/articles.htm,1,42,17,9,9,3,0,0,0,0,3,0,0,1,0,35,1,0,0,0.0,0,0,1
https://www.yelp.com/biz/united-states-army-airborne-school-fort-benning,1,72,8,11,4,3,6,0,0,0,2,0,0,1,0,59,2,0,0,0.0,0,0,1
http://optiker-michelmann.de/eoewdksna,0,38,0,0,0,0,1,0,0,0,1,0,0,0,0,32,1,0,0,0.0,0,0,0
https://www.uulyrics.com/music/lewis-black/song-golfers/,1,56,12,12,6,3,2,0,0,0,2,0,0,1,0,45,4,0,0,0.0,0,0,1
https://www.etsy.com/shop/frogfeathers,1,38,8,18,5,3,0,0,0,0,2,0,0,1,0,31,2,0,0,0.0,0,0,1
https://www.youtube.com/watch?v=BDr-T3GvUEg,1,43,11,6,6,3,1,0,1,0,2,1,0,1,1,33,1,0,1,0.2222222222222222,0,0,1
https://www.filmschoolrejects.com/news/legendary-pictures-developing-a-mass-effect-movie.php,1,92,21,15,5,3,6,0,0,0,3,0,0,1,0,78,2,0,0,0.0,0,0,1
https://www.elyrics.net/song/b/beau-dommage-lyrics.html,1,55,11,12,5,3,2,0,0,0,3,0,0,1,0,44,3,1,0,0.0,0,0,1
https://www.amazonefilm.com/amazonefilm/producer.html,1,53,15,21,12,3,0,0,0,0,3,0,0,1,0,45,2,0,0,0.0,0,0,1
http://i-s.com.my/account/manage/01c23/home?MY=40790062_a447a33657fd6922a3b5c9a036a06655=Malaysia,0,97,0,0,0,0,1,0,1,0,2,2,0,0,35,48,4,0,1,0.06666666666666667,0,0,0
https://www.cdn.mediatakeout.com/49892/ladies____have_yall_seen_actress_lisa_bonets_babys_father_lately____that_man_is_just_too_fine_he_got_us_all_moist.html,1,157,20,120,6,3,0,0,0,0,4,0,0,1,5,117,2,0,0,0.0,0,1,1
https://cotizalo.co/login,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0.0,0,0,1
https://www.arielrebel.biz/,1,27,14,1,0,3,0,0,0,0,2,0,0,1,0,21,1,0,0,0.0,0,0,1
https://www.umovefree.com/Apartment/wilson-building-apartments-dallas-tx/,1,73,13,17,10,3,4,0,0,0,2,0,0,1,0,61,3,0,0,0.016666666666666666,0,0,1
https://www.yasni.co.uk/angela+wall/check+people,1,48,11,25,7,2,0,0,0,0,3,0,0,1,0,38,2,0,0,0.0,0,0,1
https://www.sportsecyclopedia.com/nfl/washington/redskins.html,1,62,21,24,4,3,0,0,0,0,3,0,0,1,0,53,3,0,0,0.0,0,0,1
http://octsale.info/1-844-630-1107/,0,35,0,0,0,0,3,0,0,0,1,0,0,0,11,15,2,0,0,0.0,0,0,0
https://www.torontoelectionnews.com/tag/jane-pitfield/,1,54,23,9,4,3,1,0,0,0,2,0,0,1,0,45,3,0,0,0.0,0,0,1
https://www.hardrockchick.com/2009/12/12/metal-sludge-eyehategod-stormcrow-brainoil-dna-lounge-121109/,1,102,17,17,5,3,7,0,0,0,2,0,0,1,14,71,5,0,0,0.0,0,0,1
https://www.dictionary.reference.com/browse/john+smith,1,54,24,18,7,3,0,0,0,0,3,0,0,1,0,45,2,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/George_Washington_Stephens_(junior),1,69,16,33,5,3,0,0,0,0,3,0,0,1,0,56,2,0,0,0.05660377358490566,0,0,1
https://www.baiganchoka.com/midnite-joins-forces-with-vp-records-new-midnite-album-treasure-in-stores-on-january-25/,1,116,15,8,8,3,14,0,0,0,2,0,0,1,2,93,2,0,0,0.0,0,0,1
https://www.heavymetal.about.com/b/2010/08/27/retro-recommendation-kreator-cause-for-conflict.htm,1,97,20,19,2,3,5,0,0,0,4,0,0,1,8,72,5,1,0,0.0,0,1,1
https://www.amazon.com/American-Silent-Film-Discovering-Marginalized/dp/0809324024,1,82,10,9,9,3,4,0,0,0,2,0,0,1,10,60,3,0,0,0.09090909090909091,0,0,1
http://marcdegroote.com/Login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@suryakertas.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0,195,0,0,0,0,2,1,1,0,4,8,7,0,15,143,1,0,1,0.16260162601626016,0,0,0
https://danilo-cocconi.cabanova.com/,0,36,0,0,0,0,1,0,0,0,2,0,0,0,0,29,1,0,0,0.0,0,0,1
https://www.artcenter.org/,1,26,13,1,0,3,0,0,0,0,2,0,0,1,0,20,1,0,0,0.0,0,0,1
https://www.hockeydraftcentral.com/1965/65005.html,1,50,22,11,5,3,0,0,0,0,3,0,0,1,9,33,2,0,0,0.0,0,0,1
https://www.itunes.apple.com/us/album/c-ep/id450951059,1,54,16,11,3,3,1,0,0,0,3,0,0,1,9,34,4,0,0,0.0,0,0,1
https://www.mcchordairmuseum.org/REV%20B%20MAM%20COLLECTION%20C-124%20BORDER.htm,1,80,20,4,4,3,1,0,0,5,3,0,0,1,13,54,1,0,0,0.8,0,0,1
https://www.davidcookofficial.com/us/home,1,41,21,8,3,3,0,0,0,0,2,0,0,1,0,34,2,0,0,0.0,0,0,1
https://www.casa-films.ning.com/,1,32,19,1,0,3,1,0,0,0,3,0,0,1,0,24,1,0,0,0.0,0,0,1
https://www.bigsmudge.com/babes/edith-labelle,1,45,13,12,6,3,1,0,0,0,2,0,0,1,0,37,2,0,0,0.0,0,0,1
https://www.photos.tmz.com/galleries/michael_richards,1,53,14,27,10,3,0,0,0,0,3,0,0,1,0,44,2,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Daniel-J%C3%A9r%C3%A9mie_D%C3%A9carie,1,71,16,12,5,3,1,0,0,6,3,0,0,1,6,49,2,0,0,0.225,0,0,1
https://www.dance.emory.edu/audience/friends/,1,45,15,18,9,3,0,0,0,0,3,0,0,1,0,36,3,0,0,0.0,0,0,1
https://www.michelbesner.com/about/,1,35,16,7,6,3,0,0,0,0,2,0,0,1,0,28,2,0,0,0.0,0,0,1
https://www.regus.com/locations/US/MO/KansasCity/MissouriKansasCityCrown.htm,1,76,9,51,10,3,0,0,0,0,3,0,0,1,0,65,5,0,0,0.18181818181818182,0,0,1
https://www.mcowan-research.mcgill.ca/,1,38,25,1,0,2,1,0,0,0,3,0,0,1,0,30,1,0,0,0.0,0,0,1
https://www.eskimo.com/~zannia/geneology/wc_idx/idx001.htm,1,58,10,1,0,3,0,0,0,0,3,0,0,1,3,43,4,0,0,0.0,0,0,1
https://www.countywarrants.org/Minnesota/,1,41,18,11,10,3,0,0,0,0,2,0,0,1,0,34,2,0,0,0.030303030303030304,0,0,1
https://www.sleazeroxx.com/news08/0521mel.shtml,1,47,14,15,7,3,0,0,0,0,3,0,0,1,6,33,2,0,0,0.0,0,0,1
https://www.senate.gov/general/contact_information/senators_cfm.cfm?State=WA,1,76,10,41,8,3,0,0,1,0,3,1,0,1,0,63,3,0,1,0.05,0,0,1
https://www.pipl.com/directory/name/Valiquette/Roger,1,52,8,32,10,3,0,0,0,0,2,0,0,1,0,43,4,0,0,0.04878048780487805,0,0,1
http://travelnesia.net/zue2i6,0,29,0,0,0,0,0,0,0,0,1,0,0,0,2,22,1,0,0,0.0,0,0,0
https://www.astral.com/en/channels/television/specialty-television/ztele,1,72,10,33,3,3,1,0,0,0,2,0,0,1,0,61,5,0,0,0.0,0,0,1
https://www.wiki.answers.com/Q/Who_are_Simon_Armitage's_parents,1,63,16,25,2,3,0,0,0,0,3,0,0,1,0,50,2,1,0,0.08695652173913043,0,0,1
http://www.simonkagyorgy.hu/wp-content/languages/forms.asp.htm,0,62,16,3,3,2,1,0,0,0,4,0,0,1,0,51,3,0,0,0.0,0,0,0
https://www.livesports24tv.blogspot.com/,1,40,27,1,0,3,0,0,0,0,3,0,0,1,2,31,1,0,0,0.0,0,1,1
https://www.english.turkcebilgi.com/Milton+Friedman,1,51,23,16,7,3,0,0,0,0,3,0,0,1,0,43,1,0,0,0.04878048780487805,0,0,1
https://www.jd-vicious.com.ar/,1,30,17,1,0,2,1,0,0,0,3,0,0,1,0,22,1,0,0,0.0,0,0,1
http://milfordpubliclibrary.org/wp-admin/GD/,0,44,0,0,0,0,1,0,0,0,1,0,0,0,0,36,3,0,0,0.058823529411764705,0,0,0
https://www.cansoc.org/forumdisplay.php?24-Canadian-Soccer,1,58,10,13,13,3,2,0,1,0,3,0,0,1,2,46,1,0,1,0.045454545454545456,0,0,1
https://www.investing.businessweek.com/research/stocks/people/person.asp?personId=338210&ticker=HMNF:US,1,103,26,30,9,3,0,0,1,0,4,2,0,1,6,81,4,0,1,0.0945945945945946,0,0,1
https://t.co/pnZGlPsXRX,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0.5,0,1,1
https://www.events.nydailynews.com/queens-ny/venues/show/1108564-club-sanm,1,74,22,7,7,3,3,0,0,0,3,0,0,1,7,54,4,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Saint_Joseph,1,72,16,44,5,3,0,0,0,0,3,0,0,1,0,59,2,0,0,0.09259259259259259,0,0,1
http://www.mndday.com/GOG/verification.php,0,42,10,17,4,3,0,0,0,0,3,0,0,1,0,34,2,0,0,0.0967741935483871,0,0,0
https://www.facebook.com/people/Wil-Wheaton/838728954,1,53,12,11,7,3,1,0,0,0,2,0,0,1,9,35,3,0,0,0.06060606060606061,0,0,1
http://nordicspice.se/wp-admin/maint/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,0,255,0,0,0,0,1,0,2,1,14,9,0,0,76,132,4,0,2,0.1092436974789916,0,0,0
https://www.sports.yahoo.com/nfl/teams/ind/stats,1,48,16,20,4,3,0,0,0,0,3,0,0,1,0,38,4,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Category:Canadian_hip_hop_groups,1,66,16,14,5,3,0,0,0,0,3,0,0,1,0,54,2,0,0,0.038461538461538464,0,0,1
https://www.archiseek.com/2009/1964-tour-de-la-bourse-montreal-quebec/,1,70,13,10,5,3,6,0,0,0,2,0,0,1,8,48,3,0,0,0.0,0,0,1
https://www.news.van.fedex.com/Heritagefoods,1,44,18,14,14,3,0,0,0,0,4,0,0,1,0,36,1,0,0,0.02857142857142857,0,0,1
https://www.en.wikipedia.org/wiki/Beaudry_(Montreal_Metro),1,58,16,14,5,3,0,0,0,0,3,0,0,1,0,46,2,0,0,0.06976744186046512,0,0,1
https://www.trueknowledge.com/q/mitch_mullany_death,1,51,17,22,2,3,0,0,0,0,2,0,0,1,0,42,2,1,0,0.0,0,0,1
https://www.buddytv.com/info/francois-arnaud-info.aspx,1,54,11,14,5,3,2,0,0,0,3,0,0,1,0,44,2,0,0,0.0,0,0,1
https://www.websters-online-dictionary.org/definitions/Skoll?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=Skoll&sa=Search,1,147,30,18,12,3,6,0,1,2,2,5,0,1,23,99,2,0,1,0.1511627906976744,0,0,1
https://www.svherald.com/content/news/2009/10/10/pennies-heaven-hells-kitchen-star,1,82,12,32,8,3,4,0,0,0,2,0,0,1,8,59,6,0,0,0.0,0,0,1
https://www.thisiswomen.com/saira-mohan/,1,40,15,6,6,3,1,0,0,0,2,0,0,1,0,32,2,0,0,0.0,0,0,1
https://www.letsgopens.com/scripts/phpBB3/viewtopic.php?f=1&t=50037,1,67,14,25,8,3,0,0,1,0,3,2,0,1,7,47,3,0,1,0.044444444444444446,0,0,1
https://www.educationindex.com/usa/pennsylvania/uniontown/albert-gallatin-area-senior-high-school-934/,1,102,18,34,4,3,6,0,0,0,2,0,0,1,3,83,5,0,0,0.0,0,0,1
https://www.connect.in.com/t-d-crittenden/profile-350004.html,1,61,14,2,2,3,3,0,0,0,4,0,0,1,6,43,2,0,0,0.0,0,0,1
http://doubledproject.com/fr/savelogincm.php,0,44,0,0,0,0,0,0,0,0,2,0,0,0,0,37,2,0,0,0.0,0,1,0
https://www.epinions.com/content_4684554372,1,43,12,19,19,3,0,0,0,0,2,0,0,1,10,26,1,0,0,0.0,0,0,1
https://hfkno.000webhostapp.com/,0,32,0,0,0,0,0,0,0,0,2,0,0,0,3,23,1,0,0,0.0,0,0,1
https://www.hlhl.qc.ca/recherche/chercheurs/chercheurs-reguliers/armando-bertone.html,1,85,10,32,10,2,2,0,0,0,4,0,0,1,0,72,4,0,0,0.0,0,0,1
http://moretonenterprises.co.uk/gat/KE/DE/d93255dbe206d8cf3ab9fcc15f1ed79b/,0,75,0,0,0,0,0,0,0,0,2,0,0,0,16,49,5,0,0,0.08888888888888889,0,0,0
https://www.secure.calvary.edu/care-a-thon-donation,1,51,18,5,5,3,3,0,0,0,3,0,0,1,0,41,1,0,0,0.0,0,0,1
https://www.myspace.com/everything/shannon-tweed,1,48,11,19,11,3,1,0,0,0,2,0,0,1,0,40,2,0,0,0.0,0,0,1
http://www.bluga.com.ar/fran/googledocs/LoginVerification.php,0,61,12,34,5,2,0,0,0,0,4,0,0,1,0,51,3,0,0,0.04081632653061224,0,0,0
https://www.songlyrics.com/kate-anna-mcgarrigle-lyrics/,1,55,14,5,5,3,3,0,0,0,2,0,0,1,0,45,2,0,0,0.0,0,0,1
https://va-genex.sourceforge.net/,1,33,0,0,0,0,1,0,0,0,2,0,0,0,0,26,1,0,0,0.0,0,0,1
https://www.youtube.com/watch?v=pwwEsZPZtEs,1,43,11,6,6,3,0,0,1,0,2,1,0,1,0,35,1,0,1,0.16666666666666666,0,0,1
https://www.gatorzone.com/basketball/men/bios.php?year=2006&player_id=5,1,71,13,20,11,3,0,0,1,0,3,2,0,1,5,52,3,0,1,0.0,0,0,1
https://www.jt-sw.com/football/pro/players.nsf/ID/06880088,1,58,9,21,9,3,1,0,0,0,3,0,0,1,8,38,5,0,0,0.05555555555555555,0,0,1
https://sites.google.com/site/recoveryusfb2018/,0,47,0,0,0,0,0,0,0,0,2,0,0,0,4,35,3,0,0,0.0,0,0,1
https://www.openartcollection.com/-/s/?s=bob&t=browse,1,53,21,1,0,3,1,0,1,0,2,2,0,1,0,40,3,1,1,0.0,0,0,1
http://terrasdesanrubi.com.br/docsign/239aea57a1287c5abbc0578ebee04103,0,70,0,0,0,0,0,0,0,0,2,0,0,0,19,44,2,0,0,0.0,0,0,0
https://www.connect.in.com/bmx-riders/tag-1983-1.html,1,53,14,4,4,3,3,0,0,0,4,0,0,1,5,36,2,0,0,0.0,0,0,1
https://www.linkedin.com/pub/joe-hautem/12/87a/829,1,50,12,8,4,3,1,0,0,0,2,0,0,1,7,32,5,0,0,0.0,0,0,1
https://www.poetry-archive.com/g/gray_john.html,1,47,18,12,2,3,1,0,0,0,3,0,0,1,0,37,2,1,0,0.0,0,0,1
https://www.fodors.com/community/africa-the-middle-east/what-would-you-do-chimp-tracking-at-kyambura-or-cruise-on-kazinga-channel.cfm,1,133,10,17,10,3,15,0,0,0,3,0,0,1,0,109,3,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Robert_Docking,1,48,16,20,5,3,0,0,0,0,3,0,0,1,0,39,2,0,0,0.05405405405405406,0,0,1
https://www.faqs.org/people-search/delorme-new-york/,1,52,8,7,7,3,3,0,0,0,2,0,0,1,0,41,3,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Beatty,1,40,16,12,5,3,0,0,0,0,3,0,0,1,0,32,2,0,0,0.03225806451612903,0,0,1
https://www.catholicexchange.com/2010/08/25/79437/,1,50,20,18,5,3,0,0,0,0,2,0,0,1,13,27,5,0,0,0.0,0,0,1
http://techine.net,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0.0,0,0,0
http://nedakitabevi.com/Sigfox/outlook/fresh/error.php,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,45,4,0,0,0.022727272727272728,0,0,0
https://www.askmen.com/celebs/women/actress/7_ashley_judd.html,1,62,10,35,7,3,0,0,0,0,3,0,0,1,1,49,4,0,0,0.0,0,0,1
https://www.lyricsmania.com/cpc_gangbangs_lyrics.html,1,53,15,21,21,3,0,0,0,0,3,0,0,1,0,44,1,0,0,0.0,0,0,1
https://www.filecatch.com/?q=teachers+2009.09%2C+jesse+jane%2C+lisa+ann%2C+stoya+%26+jenna+haze%2C+katsuni+%26+riley+steele%2C+angelina+valentine+%26+mason+moore,1,161,13,1,0,3,0,0,1,8,3,1,0,1,17,109,1,0,1,0.04807692307692308,0,0,1
https://www.nytimes.com/2004/08/29/style/weddings-celebrations-leora-kaye-douglas-gordon.html,1,93,11,26,5,3,5,0,0,0,3,0,0,1,8,69,5,0,0,0.0,0,0,1
https://www.closinglogos.com/page/Sony+Pictures+Home+Entertainment+Warning+Screen,1,81,16,53,5,3,0,0,0,0,2,0,0,1,0,69,2,0,0,0.09523809523809523,0,0,1
https://www.twitter.com/Dezile,1,30,11,7,7,3,0,0,0,0,2,0,0,1,0,24,1,0,0,0.043478260869565216,0,0,1
https://www.who2.com/lesteryoung.html,1,37,8,12,12,3,0,0,0,0,3,0,0,1,1,29,1,0,0,0.0,0,0,1
https://www.mlb.mlb.com/team/player.jsp?player_id=150378,1,56,11,12,5,3,0,0,1,0,4,1,0,1,6,38,2,0,1,0.0,0,0,1
https://www.iraq-businessnews.com/tag/snc-lavalin/,1,50,21,8,4,3,2,0,0,0,2,0,0,1,0,40,3,0,0,0.0,0,0,1
https://www.absoluteastronomy.com/topics/Cartoon_Network_Studios,1,64,21,31,7,3,0,0,0,0,2,0,0,1,0,55,2,0,0,0.057692307692307696,0,0,1
https://www.heritagegrillmetairie.com/,1,38,25,1,0,3,0,0,0,0,2,0,0,1,0,32,1,0,0,0.0,0,0,1
https://www.artistopia.com/mary-mary,1,36,14,5,5,3,1,0,0,0,2,0,0,1,0,29,1,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/St._Mary_Central_Catholic_High_School,1,71,16,8,5,3,0,0,0,0,4,0,0,1,0,57,2,0,0,0.11764705882352941,0,0,1
https://www.onethirtybpm.com/reviews/album-review-laura-marling-a-creature-i-dont-know/,1,87,16,14,8,3,8,0,0,0,2,0,0,1,0,71,3,0,0,0.0,0,0,1
https://www.kolkata.quikr.com/,1,30,17,1,0,3,0,0,0,0,3,0,0,1,0,23,1,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/1973_NFL_season,1,49,16,21,5,3,0,0,0,0,3,0,0,1,4,35,2,0,0,0.09375,0,0,1
https://www.taxpayerblog.com/,1,29,16,1,0,3,0,0,0,0,2,0,0,1,0,23,1,0,0,0.0,0,0,1
https://www.nfodb.org/,1,22,9,1,0,3,0,0,0,0,2,0,0,1,0,16,1,0,0,0.0,0,0,1
https://www.oleole.com/south-africa-football/fly.html,1,53,10,6,6,3,2,0,0,0,3,0,0,1,0,43,2,0,0,0.0,0,0,1
https://www.en.wikipedia.org/wiki/Lou_Gehrig,1,44,16,16,5,3,0,0,0,0,3,0,0,1,0,35,2,0,0,0.06060606060606061,0,0,1
https://ingbancoservice.tumblr.com,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0.0,0,0,1
https://www.answers.com/topic/malette,1,37,11,14,6,3,0,0,0,0,2,0,0,1,0,30,2,0,0,0.0,0,0,1
https://dolestinuniv.000webhostapp.com/agenda.htm#identifier,0,60,0,0,0,0,0,0,0,0,3,0,0,0,3,49,1,0,0,0.0,0,0,1
http://oakt.chickenkiller.com/,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,24,1,0,0,0.0,0,0,0
https://www.gocreighton.com/ViewArticle.dbml?DB_OEM_ID=1000&ATCLID=205100863,1,76,15,12,12,3,0,0,1,0,3,2,0,1,13,50,1,0,1,0.42857142857142855,0,0,1
https://www.pipl.com/directory/people/Malcolm/O%2527Grady,1,57,8,27,10,3,0,0,0,1,2,0,0,1,4,43,4,0,0,0.075,0,0,1
https://www.speedingtickets.ticketvoid.com/lawyer/Lima_Ohio,1,59,30,17,7,3,0,0,0,0,3,0,0,1,0,50,2,0,0,0.041666666666666664,0,0,1
https://www.phoenixnewtimes.com/2011-09-15/music/del-the-funky-10-homosapien/,1,77,19,5,5,3,6,0,0,0,2,0,0,1,10,52,4,0,0,0.0,0,0,1
https://www.jasonindustrial.com/,1,32,19,1,0,3,0,0,0,0,2,0,0,1,0,26,1,0,0,0.0,0,0,1
https://www.zip4.usps.com/zip4/citytown.jsp,1,43,13,14,5,3,0,0,0,0,4,0,0,1,2,32,2,0,0,0.0,0,0,1
https://www.veromi.com/FL/Carol-Currie.aspx,1,43,10,9,3,3,1,0,0,0,3,0,0,1,0,34,2,0,0,0.13333333333333333,0,0,1
https://www.amctheatres.com/Saratoga/,1,37,15,10,9,3,0,0,0,0,2,0,0,1,0,30,2,0,0,0.034482758620689655,0,0,1
https://www.imdb.com/name/nm0193106/,1,36,8,16,5,3,0,0,0,0,2,0,0,1,7,21,3,0,0,0.0,0,0,1
https://www.meghanward.com/blog/2011/10/11/new-york-times-bestselling-author-julia-scheeres/,1,92,14,20,5,3,6,0,0,0,2,0,0,1,8,67,6,0,0,0.0,0,0,1
https://www.fancyfreeisland.com/,1,32,19,1,0,3,0,0,0,0,2,0,0,1,0,26,1,0,0,0.0,0,0,1
https://www.mylife.com/c-946172107,1,34,10,2,2,3,1,0,0,0,2,0,0,1,9,18,1,0,0,0.0,0,0,1
https://www.renaissance-spell.com/Siege-Of-Malta.html,1,53,21,6,6,3,3,0,0,0,3,0,0,1,0,43,1,0,0,0.075,0,0,1
http://voblo.ru/admin/,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,0,0.0,0,0,0
https://www.associatedcontent.com/article/9114829/luca_lazylegz_patuelli_accomplished.html,1,90,21,52,8,3,0,0,0,0,3,0,0,1,7,71,3,0,0,0.0,0,1,1
https://www.yelp.com/biz_photos/GrgSvv4FYrpFrqXIou8tpA?select=ch47L6WdOH3p4ht5P8MYRA,1,84,8,34,11,3,0,0,1,0,2,1,0,1,9,65,2,0,1,0.3541666666666667,0,0,1
https://www.delhipropmart.com/,1,30,17,1,0,3,0,0,0,0,2,0,0,1,0,24,1,0,0,0.0,0,1,1
https://www.4icu.org/reviews/5113.htm,1,37,8,13,8,3,0,0,0,0,3,0,0,1,5,24,2,0,0,0.0,0,0,1
http://sfguganda.com/wp-content,0,31,0,0,0,0,1,0,0,0,1,0,0,0,0,25,1,0,0,0.0,0,0,0
https://www.members.tripod.com/bb_catchers/catchers/battery-hof41.htm,1,69,18,29,12,3,1,0,0,0,4,0,0,1,2,55,3,0,0,0.0,0,0,1
https://www.montreal-travelguide.com/Parc-Jean-Drapeau/Canadian-Grand-Prix/,1,75,24,5,5,3,5,0,0,0,2,0,0,1,0,62,3,0,0,0.10714285714285714,0,0,1
https://www.premierguitar.com/Magazine/Issue/2010/Dec/Jimmy_Herring_Triple_T_Threat.aspx,1,88,17,54,9,3,0,0,0,0,3,0,0,1,4,69,5,0,0,0.13114754098360656,0,0,1
https://www.searchenginehistory.com/,1,36,23,1,0,3,0,0,0,0,2,0,0,1,0,30,1,0,0,0.0,0,0,1
https://www.stevealfordinn.com/index.html,1,41,18,6,6,3,0,0,0,0,3,0,0,1,0,34,1,0,0,0.0,0,0,1
